  392     13111      559.67 547.17 529.19 570.35 552.00 564.97 586.44 577.73 550.53 525.14 555.39 614.42 605.61 584.41 545.89 602.47 630.58 621.13 591.83 560.06 552.71 557.60 556.45 541.04 500.18      515.12 464.56 565.65 568.06 618.72 551.99 523.78 554.69 528.81 481.35 519.86 487.67 546.37 519.18 495.25 595.69 576.41 619.09 591.65 533.57
  392     13112      519.10 505.75 523.76 522.34 561.75 576.91 535.03 672.44 546.31 563.28 556.83 481.76 697.18 486.63 511.89 566.24 504.62 659.08 523.92 552.11 520.03 503.89 582.55 502.60 518.07      587.66 557.64 584.85 563.98 526.38 517.86 559.19 555.98 538.24 562.92 522.93 541.58 549.25 526.32 553.83 560.04 595.23 616.12 584.11 641.00
  392     13113      525.40 552.70 528.01 517.49 532.01 540.34 568.16 569.01 580.73 564.42 508.09 533.83 496.74 492.92 498.47 487.02 520.77 500.20 519.39 496.67 511.51 529.16 525.98 551.91 516.62      520.11 600.27 654.43 488.00 535.06 411.50 486.87 502.80 486.90 456.05 413.20 494.50 501.87 486.17 469.76 436.22 516.62 545.99 518.97 505.67
  392     13114      543.28 569.69 510.53 519.00 478.57 542.09 550.18 528.35 454.61 546.81 561.31 464.79 505.90 408.11 521.74 507.80 514.88 498.81 407.96 509.54 503.56 523.43 502.13 459.39 516.11      606.06 591.66 599.68 611.47 592.88 606.28 583.56 621.85 577.46 604.60 584.44 571.96 575.53 554.72 565.88 632.52 576.06 629.61 563.88 590.19
  392     13115      590.97 576.97 553.87 608.88 590.71 535.23 543.09 499.02 519.12 540.05 565.97 557.50 502.26 550.05 555.33 562.86 537.54 500.22 540.07 563.20 515.85 543.78 498.66 510.12 533.28      564.64 576.39 563.72 534.17 512.30 515.24 490.82 525.54 504.68 557.39 512.64 482.02 537.04 504.36 547.30 585.18 554.49 582.95 564.79 606.73
  392     13116      451.97 484.89 431.65 451.43 503.91 476.15 486.23 489.66 455.93 421.57 456.92 440.68 442.02 414.75 400.97 440.40 450.70 426.32 402.10 401.94 448.59 478.27 491.69 446.66 433.54      389.97 406.95 376.34 452.76 360.67 422.38 372.43 435.92 449.44 470.51 408.95 369.51 410.08 426.98 468.68 443.38 377.20 432.40 437.87 510.24
  392     13117      514.55 512.52 525.37 500.32 507.13 489.66 502.32 530.51 530.71 516.89 504.71 499.45 518.21 557.02 513.72 467.92 494.48 513.59 516.64 506.62 471.22 506.98 495.64 508.40 502.31      611.21 532.16 561.69 554.85 589.90 516.27 570.84 531.22 495.13 585.39 526.72 568.04 497.54 468.95 572.61 523.43 603.39 559.95 488.45 628.33
  392     13118      449.27 439.35 484.73 500.04 469.70 515.31 493.94 467.72 478.11 487.27 498.98 487.13 417.78 429.59 432.20 486.58 483.56 442.41 448.98 465.56 549.85 539.35 526.77 519.73 538.60      460.13 484.79 492.61 504.04 524.43 487.56 443.57 443.18 456.80 448.80 474.93 424.94 429.99 433.66 433.29 506.91 447.57 431.69 457.72 488.52
  392     13119      591.89 544.41 529.80 540.96 572.58 549.92 583.60 594.43 584.82 575.50 528.38 546.25 551.56 551.75 540.92 527.67 570.86 566.84 563.20 569.12 553.41 572.73 572.13 564.79 558.76      541.80 605.39 519.44 546.49 600.09 580.84 571.44 539.13 551.74 597.71 540.41 533.08 479.45 498.79 562.02 647.64 636.03 563.63 605.89 649.37
  392     13120      443.94 399.16 410.70 455.99 472.37 463.60 478.75 485.54 428.68 366.05 447.06 428.86 474.95 427.84 352.82 426.07 452.91 457.75 393.24 324.67 470.18 489.20 483.49 455.65 399.15      484.24 516.66 533.34 470.32 483.55 474.04 437.11 489.83 491.72 450.55 452.66 434.21 461.51 459.42 423.54 498.91 471.62 542.06 528.22 466.09
  392     13121      610.57 605.04 633.84 646.37 613.08 621.35 628.80 595.40 607.46 630.49 632.39 604.45 562.44 600.24 629.61 593.76 622.52 575.64 577.06 620.86 579.96 587.40 568.35 552.41 586.27      461.58 482.03 527.30 473.38 514.08 453.58 410.43 420.61 497.89 485.59 424.01 400.13 390.57 498.71 449.19 457.23 445.10 461.78 536.70 545.95
  392     13122      535.38 482.38 542.53 497.92 472.69 581.86 526.57 481.65 537.61 519.78 532.44 511.15 446.29 566.15 474.28 585.71 543.51 501.45 556.34 524.36 585.98 542.04 490.11 534.38 546.69      519.52 467.62 509.04 455.93 528.84 507.19 506.99 526.36 485.65 486.92 489.28 474.22 501.39 484.94 452.93 586.46 576.29 612.03 524.32 550.24
  392     13123      525.10 485.81 514.81 509.42 536.41 533.95 509.20 512.25 510.69 513.21 481.91 437.05 486.07 439.64 478.59 515.72 481.95 500.62 486.09 488.62 558.80 519.45 534.56 517.25 519.43      469.83 424.93 486.53 447.19 476.54 432.97 463.16 498.66 467.84 477.81 394.27 449.38 463.49 434.91 425.23 463.56 520.41 519.27 490.80 486.80
  392     13124      427.77 460.49 406.50 434.95 405.39 411.36 411.06 449.88 448.38 479.49 391.43 403.15 444.14 477.77 490.32 397.60 406.33 432.76 432.97 466.76 436.80 443.48 468.45 458.38 480.16      402.79 450.95 489.03 468.27 490.68 440.37 430.41 451.75 397.20 429.23 415.33 422.12 444.96 385.38 408.00 427.61 436.28 426.57 388.56 417.62
  392     13126      541.97 548.97 544.65 503.55 539.70 615.39 571.25 554.01 539.92 525.25 620.72 568.23 518.34 521.06 480.05 639.20 588.72 577.19 549.08 531.57 551.80 536.39 542.65 509.23 496.34      515.43 583.69 551.50 513.64 544.30 580.13 515.97 522.61 513.57 545.99 541.46 494.58 512.71 472.86 511.51 600.97 500.98 562.93 505.60 577.23
  392     13127      463.41 440.37 458.63 458.61 465.70 472.91 481.59 484.38 421.86 454.98 482.23 507.88 498.92 438.25 484.69 481.52 485.45 478.99 413.62 465.63 477.20 488.07 498.14 470.04 468.11      419.36 440.76 376.04 422.00 449.15 480.06 518.39 413.67 489.53 476.44 441.44 465.68 356.12 459.97 427.21 475.19 532.07 382.39 490.51 481.38
  392     13128      477.36 507.59 554.13 426.68 495.67 518.51 522.94 537.36 465.10 465.77 505.29 521.15 523.87 411.97 419.12 501.43 503.06 516.52 445.71 438.85 517.52 511.98 542.57 495.77 482.89      471.46 491.98 515.15 437.78 484.17 539.36 499.91 456.92 447.88 520.03 525.82 497.82 460.65 439.15 494.65 615.05 548.41 535.02 524.48 588.40
  392     13129      457.07 471.79 446.09 466.17 454.60 505.02 478.96 473.05 451.01 497.59 443.80 439.16 425.52 356.34 446.79 470.15 425.92 439.72 389.57 454.91 472.13 435.87 434.04 432.95 457.59      460.39 500.76 467.95 430.49 390.53 519.34 434.29 465.61 399.49 450.68 502.58 421.39 475.98 368.71 431.11 538.52 413.03 470.64 377.87 446.00
  392     13130      476.32 468.18 490.41 484.37 505.22 483.20 548.07 459.99 505.66 491.45 475.43 537.84 439.14 518.70 494.28 487.96 560.64 471.28 503.20 501.71 511.24 553.27 508.24 511.19 504.62      439.37 464.54 452.03 450.28 394.69 482.63 457.44 469.82 433.48 482.90 430.64 436.29 431.25 377.44 456.96 477.03 484.01 510.67 437.55 506.66
  392     14201      587.45 576.03 620.39 602.71 641.39 575.03 641.63 619.16 642.42 592.78 561.87 623.35 625.62 659.65 614.87 522.90 599.00 569.97 612.23 560.51 554.15 577.65 567.51 593.62 557.76      641.68 522.61 528.48 703.69 601.25 592.52 559.64 633.58 634.93 609.13 558.48 519.48 603.16 582.84 568.64 627.87 577.14 667.93 642.91 626.08
  392     14202      682.62 692.26 561.29 669.79 731.74 618.94 661.58 633.04 626.93 639.63 642.01 710.74 691.88 665.27 673.58 626.57 674.69 650.06 636.30 665.98 589.47 602.28 591.76 603.59 598.21      670.83 687.15 585.92 599.89 693.92 631.06 615.38 691.05 666.81 646.76 608.48 593.54 671.51 636.17 626.18 642.55 635.01 702.04 680.76 653.30
  392     14203      553.45 550.65 549.99 589.93 549.33 519.84 504.25 578.95 554.20 534.80 533.66 513.19 583.46 540.78 547.70 516.72 514.39 571.40 550.65 547.39 517.00 538.60 550.06 534.08 557.13      566.03 570.88 547.48 568.38 520.86 531.28 544.87 528.95 510.86 567.26 524.90 557.59 533.71 536.69 552.29 560.32 579.12 549.61 493.82 575.79
  392     14204      665.26 653.76 671.48 503.27 594.53 622.22 598.37 628.48 568.42 588.10 644.43 611.48 650.40 572.17 593.79 624.09 585.82 636.89 563.84 595.05 581.31 549.92 577.04 547.13 541.74      517.54 472.03 516.60 490.10 481.78 509.93 517.94 541.47 550.15 547.84 483.40 499.26 521.08 519.59 538.12 518.39 492.91 548.44 555.55 549.85
  392     14205      604.88 563.10 573.28 573.34 522.10 568.31 598.14 540.68 581.11 542.18 586.79 591.85 568.30 552.64 549.50 562.71 599.35 540.31 571.28 582.09 556.15 561.80 561.09 531.52 530.66      652.26 616.74 570.59 585.35 558.72 591.52 632.64 496.42 624.79 595.25 562.28 591.38 457.45 567.67 554.67 579.27 628.18 487.81 588.65 622.38
  392     14206      486.90 556.35 541.22 503.14 509.02 508.05 556.89 548.58 502.03 541.15 513.64 555.43 546.82 557.41 535.53 482.91 519.99 526.89 477.62 504.86 514.35 519.53 536.19 537.96 557.45      537.06 530.41 549.94 535.63 590.08 534.24 463.93 569.58 536.13 521.22 513.31 458.53 559.15 535.63 529.81 524.37 475.81 545.31 507.58 564.04
  392     14207      461.52 499.98 514.97 462.14 571.93 522.90 516.56 540.16 479.90 485.18 462.60 470.77 477.06 434.56 433.33 497.33 468.48 522.00 460.24 446.65 547.74 537.84 535.55 532.56 559.02      532.86 549.51 471.15 486.79 427.03 460.38 478.23 422.77 421.25 473.53 508.77 520.96 486.05 493.63 495.34 528.28 553.55 468.52 496.36 517.34
  392     14209      595.03 585.46 592.19 584.71 607.19 593.68 604.39 608.56 597.59 606.55 565.37 612.20 616.77 625.08 621.17 606.58 590.67 592.87 596.23 602.19 547.66 587.16 605.25 566.48 583.04      720.95 613.25 652.11 706.05 634.40 673.86 658.43 646.35 672.78 584.33 641.24 651.21 627.82 670.43 585.11 658.55 660.76 651.45 640.55 581.66
  392     14210      618.76 601.96 653.41 614.60 606.02 564.54 568.92 554.61 577.57 589.25 583.48 589.43 550.14 589.64 577.20 612.95 605.62 570.71 602.35 596.91 606.62 586.45 580.34 595.35 592.06      674.54 604.87 587.71 585.69 642.70 600.51 605.52 595.98 596.95 564.47 581.62 611.17 568.90 565.62 552.23 556.43 565.23 564.47 538.78 558.48
  392     14211      551.43 559.73 552.11 559.42 606.63 510.97 507.29 505.94 523.46 571.18 534.10 524.04 528.47 561.43 569.43 495.18 465.35 493.92 506.87 548.58 536.02 533.36 545.06 534.56 553.25      543.00 567.51 648.69 618.53 648.98 636.86 589.40 545.86 571.78 596.53 628.72 551.03 555.96 566.02 589.25 679.62 586.07 563.14 573.15 633.13
  392     14212      590.71 606.10 576.60 557.23 543.76 592.44 629.24 611.24 566.84 525.02 550.24 623.09 607.50 568.04 512.86 558.35 607.34 588.61 543.13 495.71 548.66 567.03 571.69 561.71 497.94      546.23 515.84 556.27 545.85 556.55 556.45 532.53 558.48 535.95 498.70 559.61 535.20 583.52 561.96 547.95 509.97 507.56 536.28 523.66 485.39
  392     14213      571.78 517.61 530.36 584.20 542.24 547.35 517.89 611.98 531.48 539.07 535.93 488.39 624.67 490.84 508.96 498.93 459.16 554.45 474.15 495.99 540.49 545.21 580.65 531.08 531.07      523.89 601.23 529.55 520.46 581.45 479.96 525.67 521.64 498.09 527.17 498.90 524.12 535.93 501.70 537.02 482.80 527.10 548.23 513.64 579.42
  392     14214      635.03 620.17 646.28 647.27 647.06 600.37 654.06 643.33 662.56 637.35 598.97 647.28 605.35 628.08 599.22 572.33 623.67 591.29 621.27 583.76 522.75 541.88 543.56 577.11 529.09      655.45 672.86 589.41 677.06 638.08 535.11 610.36 620.73 610.27 573.25 556.76 629.15 630.11 619.76 599.12 563.85 628.94 656.58 632.05 619.37
  392     14215      591.22 573.08 564.23 564.68 551.02 613.25 597.92 588.87 515.53 602.11 654.95 573.82 609.26 527.63 622.54 612.83 593.71 593.75 503.10 596.03 550.38 565.71 548.57 513.34 560.31      479.33 519.59 516.42 522.11 527.94 529.72 504.87 551.02 495.35 528.85 575.73 558.90 570.78 542.35 559.42 583.94 522.42 574.72 505.40 529.01
  392     14216      670.32 618.23 642.78 614.52 603.74 563.45 572.77 516.97 540.46 568.27 602.82 597.18 537.76 585.69 596.63 573.31 543.99 498.37 546.77 571.29 562.65 596.09 546.49 564.74 575.13      586.60 522.25 554.36 571.69 583.17 509.78 482.67 524.22 503.05 560.04 528.66 499.11 551.75 519.72 559.63 580.10 557.51 570.65 560.66 590.59
  392     14217      576.62 606.08 617.64 590.72 557.85 579.86 583.42 578.77 562.60 525.22 584.39 573.92 573.65 555.78 547.62 588.12 597.11 576.87 558.95 560.41 523.67 549.44 588.52 542.86 519.82      508.18 513.24 477.28 494.86 419.23 472.35 416.76 495.51 511.84 532.69 520.56 474.81 530.36 549.56 584.38 552.54 480.09 540.65 547.98 628.41
  392     14218      536.79 724.33 631.05 568.60 617.35 576.51 600.89 659.10 660.44 630.33 574.36 615.17 633.15 678.93 632.84 532.30 581.65 616.93 625.21 605.23 542.01 594.91 576.42 594.44 586.17      547.42 593.48 557.09 532.66 514.17 541.30 586.69 553.48 521.39 600.38 559.26 590.54 532.26 511.86 591.88 512.26 571.50 546.54 486.63 590.23
  392     14219      578.48 644.03 666.13 634.85 683.60 626.58 608.61 577.22 605.81 595.28 655.91 647.90 591.34 607.46 602.95 623.80 624.13 579.76 601.27 601.52 587.00 578.77 568.71 562.93 577.45      588.62 594.66 623.47 533.63 540.46 568.74 508.11 517.78 527.42 513.03 567.79 499.70 507.08 511.94 511.11 600.99 524.76 503.97 535.38 573.63
  392     14220      606.59 602.33 548.80 590.08 567.12 539.14 596.91 614.83 598.17 584.24 559.95 601.95 614.11 607.63 590.87 496.96 559.67 560.35 549.80 551.92 555.08 561.79 555.24 554.26 542.17      528.39 525.39 527.33 553.53 552.59 568.80 564.42 548.25 548.96 593.15 530.46 523.88 496.01 499.50 555.83 563.14 556.07 498.40 530.11 563.37
  392     14221      561.80 550.67 555.61 547.71 550.29 530.76 545.18 548.62 494.08 452.95 534.00 520.92 552.73 520.43 468.73 514.71 538.86 539.37 485.79 436.16 555.73 552.15 552.67 561.68 521.12      519.83 486.35 532.63 526.59 553.75 528.21 478.24 550.67 553.36 496.17 523.74 490.40 540.89 536.97 486.36 525.58 494.78 580.12 560.51 482.73
  392     14222      583.96 664.53 624.64 508.01 626.24 625.75 643.80 587.37 610.18 645.25 624.45 610.89 556.08 575.21 630.84 597.29 636.95 572.77 571.28 632.20 581.68 583.98 567.88 547.14 582.11      589.65 632.70 535.58 549.90 636.60 557.62 513.48 518.14 597.88 577.26 547.96 525.36 520.25 609.79 567.39 556.66 555.65 575.55 616.54 648.30
  392     14223      652.50 641.30 629.68 720.83 620.16 637.30 597.87 581.34 627.39 575.51 627.33 611.68 567.21 663.54 578.20 620.15 596.72 585.76 629.29 561.99 649.36 611.04 570.11 604.86 615.28      650.56 601.56 555.51 590.46 567.39 600.25 604.80 624.57 577.25 579.83 584.14 574.31 603.90 578.22 547.12 602.81 594.63 635.38 532.39 560.84
  392     14224      550.69 588.19 535.97 544.00 589.30 556.53 531.31 532.17 531.39 534.13 562.14 519.71 564.20 522.95 558.75 563.75 525.01 548.57 529.10 535.55 544.65 490.92 540.95 487.52 512.25      499.02 535.75 564.03 502.01 523.94 458.67 491.47 523.36 494.76 505.41 504.18 550.68 565.01 539.08 530.66 510.17 562.15 539.32 522.21 510.51
  392     14225      507.80 562.56 531.14 510.13 520.62 515.90 511.06 542.27 538.43 568.21 497.46 503.42 532.11 556.07 563.74 466.45 474.64 494.13 489.11 518.14 521.81 526.27 546.87 544.98 549.67      549.78 613.99 575.95 604.31 572.64 539.41 532.60 567.18 487.78 528.53 490.74 497.63 527.24 451.82 480.32 495.04 507.41 493.35 446.79 483.01
  392     14226      585.84 563.07 573.98 602.51 538.31 645.48 590.79 562.09 554.56 538.01 656.72 615.33 585.08 566.74 529.18 638.08 583.46 571.71 540.32 522.44 579.46 581.49 594.54 559.88 547.93      654.19 623.65 564.36 571.79 623.52 695.71 619.88 618.06 614.61 647.97 651.24 594.69 605.64 573.24 612.08 661.56 552.00 620.19 557.06 635.65
  392     14227      432.08 426.42 454.37 435.28 395.41 452.03 456.16 448.10 362.83 426.97 430.37 454.43 445.66 375.67 427.22 448.29 447.57 428.98 343.48 427.17 460.89 470.81 481.38 452.97 452.45      501.09 489.93 465.17 475.26 449.29 449.70 494.69 380.49 461.80 448.65 461.20 487.19 380.43 479.58 448.81 441.78 491.29 356.03 454.53 448.92
  392     14228      507.50 427.60 556.85 462.73 478.49 540.63 545.36 561.14 482.00 482.04 573.88 590.11 595.38 487.85 495.16 562.77 565.27 579.84 501.59 495.51 553.38 550.82 581.32 532.78 519.72      529.68 535.41 536.97 450.01 534.16 544.36 510.90 458.74 446.16 522.26 572.45 545.72 509.08 489.68 543.90 587.96 517.71 512.99 505.77 566.02
  392     14229      587.74 619.70 574.82 590.95 589.70 612.91 597.03 589.84 554.34 610.16 618.56 611.98 597.60 533.27 621.42 599.65 557.10 571.56 511.73 586.66 588.98 576.09 552.81 565.80 581.27      573.27 549.61 512.71 557.00 525.31 623.78 532.20 569.23 497.27 548.89 633.03 552.30 605.71 498.89 562.05 667.52 533.68 591.36 496.60 566.57
  392     14230      604.18 544.26 573.49 657.11 617.60 601.75 681.84 569.02 632.33 615.20 642.95 709.06 618.13 672.89 650.53 610.66 691.78 592.99 629.11 625.68 565.07 595.04 569.78 558.32 549.62      620.47 607.91 587.32 610.37 608.33 645.17 618.86 632.03 589.77 648.91 622.51 621.63 619.16 562.62 645.13 604.01 621.86 651.26 570.66 640.40
  392     14231      647.06 631.44 636.98 637.82 674.86 609.07 635.70 633.23 610.81 614.39 626.22 640.72 662.33 614.63 665.66 600.01 623.30 621.12 609.47 619.95 584.45 574.38 590.98 567.70 621.42      575.67 556.48 566.86 628.43 548.28 546.15 551.80 617.82 550.01 526.46 526.52 533.72 621.21 528.52 505.20 508.33 487.21 648.17 523.34 494.29
  392     14232      598.69 547.20 572.22 576.69 522.93 546.41 606.97 559.02 586.22 552.38 545.59 579.49 543.13 574.91 548.32 533.36 579.62 547.41 587.38 539.42 529.17 560.57 554.40 575.93 555.32      552.66 564.99 566.80 621.02 586.78 660.20 606.21 653.89 626.79 607.71 620.19 564.74 617.91 586.83 574.25 590.54 577.35 602.68 578.28 555.49
  392     14233      368.19 357.55 365.61 334.18 391.17 391.91 401.90 432.48 443.39 395.20 403.26 415.95 417.50 402.56 384.20 391.92 409.71 455.48 431.45 402.39 447.63 438.69 420.51 419.29 411.26      453.47 438.37 423.36 448.50 355.89 432.01 442.56 446.35 486.70 437.39 446.88 448.77 488.83 530.16 435.71 447.15 459.17 497.35 511.76 442.01
  392     14234      605.04 627.67 564.64 619.75 647.74 600.79 622.29 678.16 559.95 638.40 586.24 608.81 680.37 535.78 643.22 554.61 600.83 640.23 516.94 592.62 578.01 600.05 577.66 536.15 569.20      573.88 552.54 609.12 609.69 597.92 539.80 578.80 598.29 592.68 528.75 553.64 578.70 608.82 598.67 539.60 611.34 605.67 684.99 627.36 587.12
  392     14235      487.68 463.23 511.97 514.25 524.62 499.32 522.63 492.44 506.03 511.77 509.35 522.31 464.42 522.03 501.70 486.93 509.31 474.05 493.66 512.49 477.93 479.62 446.26 507.69 493.33      530.32 516.47 493.52 500.11 578.16 464.93 438.21 508.82 481.18 438.85 470.62 424.69 509.04 495.12 442.20 533.54 471.78 562.25 551.27 497.34
  392     14236      619.65 629.19 610.25 597.25 551.11 661.78 587.00 590.88 616.05 661.84 692.70 624.59 632.28 646.43 702.05 666.40 587.32 591.55 615.78 665.40 566.36 515.79 526.82 537.99 560.91      652.45 591.04 565.30 563.00 625.51 543.73 576.63 581.04 592.17 574.44 532.00 555.92 582.00 573.86 571.21 584.60 614.61 636.16 622.77 656.93
  392     14237      528.86 533.09 499.69 526.26 530.01 590.27 554.75 518.09 556.56 594.50 547.08 510.72 472.72 506.64 571.22 585.61 550.32 521.26 561.60 594.29 572.43 557.51 525.95 576.54 617.69      422.07 514.84 437.50 431.73 512.74 463.39 493.66 519.44 504.96 482.82 505.07 523.99 548.98 518.15 536.72 466.29 534.35 576.35 528.37 509.70
  392     14238      481.50 449.38 496.96 465.55 521.04 444.03 580.14 529.90 501.26 526.26 447.02 549.06 491.56 454.18 524.78 431.34 567.04 509.69 477.89 510.81 486.23 538.32 491.09 466.63 528.97      474.95 525.60 470.28 506.12 565.87 549.68 502.29 535.88 519.11 480.98 549.90 515.63 555.20 508.77 483.92 566.14 533.81 572.53 535.30 452.42
  392     14239      510.07 477.26 541.38 481.04 550.33 529.35 530.63 495.00 500.25 504.82 540.82 545.30 486.59 505.80 521.40 513.23 515.69 472.26 473.93 491.87 511.29 509.18 483.15 460.66 514.67      463.41 526.80 526.28 505.28 437.02 509.16 546.42 523.94 470.81 479.38 484.86 501.50 497.52 431.43 451.17 540.20 515.39 520.04 417.17 483.76
  392     33301      508.54 461.50 482.11 466.44 491.70 470.03 479.39 485.50 465.56 487.10 441.88 452.81 470.56 433.04 469.85 456.59 464.95 468.29 458.47 482.31 490.59 482.40 495.32 476.76 520.62      442.19 517.62 415.98 440.44 411.75 460.37 463.31 538.04 466.17 441.93 437.78 444.64 539.95 441.62 415.04 459.65 445.70 610.27 474.26 441.93
  392     33302      474.60 491.07 476.07 425.34 491.28 464.43 530.05 477.35 508.50 470.90 457.86 509.95 458.47 500.23 461.39 446.44 509.53 462.79 508.68 454.12 446.89 508.79 477.21 504.46 469.88      486.01 470.12 470.71 479.30 478.87 542.89 504.42 541.05 518.93 500.48 514.48 469.45 514.71 485.42 478.89 539.86 527.79 549.75 528.19 506.44
  392     33303      591.96 583.65 567.28 570.84 554.48 557.82 563.54 591.30 597.28 558.78 588.25 599.85 600.74 586.94 568.42 558.21 576.26 624.38 603.00 579.38 561.34 561.65 579.05 572.06 551.97      570.04 561.44 596.39 630.03 534.29 582.64 591.89 597.19 635.27 585.95 557.34 559.73 602.13 647.61 545.45 583.69 598.10 632.05 658.50 587.87
  392     33304      539.43 532.75 589.29 533.51 589.18 567.08 590.38 632.33 525.26 595.68 525.87 538.29 649.41 482.88 604.82 545.28 591.70 629.04 507.98 582.33 577.88 611.32 606.76 538.61 585.39      632.39 594.85 624.37 663.45 637.10 572.00 600.60 626.59 614.95 559.98 562.63 586.41 617.26 606.71 546.60 626.49 627.10 701.23 651.31 602.85
  392     33305      500.51 498.23 540.69 503.86 493.89 491.73 508.33 457.53 526.37 516.14 480.02 493.72 407.85 502.77 470.75 485.09 499.85 444.06 517.38 519.68 520.32 526.03 482.81 559.63 541.56      576.45 551.95 510.00 563.23 538.76 476.90 450.89 509.40 488.10 454.52 507.97 465.19 537.26 533.37 486.27 541.91 487.36 570.63 558.60 514.10
  392     33306      485.07 452.61 485.21 515.40 499.83 515.37 462.87 466.26 484.55 516.46 516.49 467.01 474.57 478.06 525.79 523.74 464.08 468.80 485.46 522.49 517.12 466.34 471.77 490.64 511.00      352.86 472.70 457.22 389.24 398.11 431.00 460.08 464.15 474.14 459.39 382.68 402.32 431.77 422.49 421.39 402.08 433.47 448.62 442.82 464.60
  392     33307      544.92 550.06 561.48 592.45 589.58 576.77 549.12 516.48 559.00 587.44 665.96 630.78 593.15 626.30 688.82 609.39 581.78 562.22 590.58 613.78 558.09 544.83 517.22 562.74 586.31      517.24 623.33 512.95 559.31 524.86 507.43 543.06 569.35 552.53 528.79 496.69 514.25 538.56 509.07 529.90 504.53 562.34 608.91 559.24 549.16
  392     33308      623.41 636.87 694.42 674.34 639.19 596.03 731.03 671.81 640.79 678.96 663.01 781.04 730.64 693.32 741.32 620.29 762.16 699.74 667.75 705.83 597.82 684.16 629.74 601.39 657.06      651.84 666.89 651.70 679.00 664.68 661.34 617.44 654.86 628.60 572.91 643.26 609.25 654.35 598.64 555.47 707.18 666.20 715.14 671.61 572.75
